Date,Open,High,Low,Close,Adj Close,Volume,M2,Open_1,High_1,Low_1,Close_1
2020-08-04,1506.53,1517.22,1501.58,1517.21,1517.21,46216700,18287.20,1234.17,1242.93,1230.11,1242.92
2020-08-05,1521.79,1546.40,1521.79,1546.24,1546.24,47322200,18316.00,1244.71,1264.84,1244.71,1264.71
2020-08-06,1546.44,1550.47,1537.46,1544.62,1544.62,42674900,18344.80,1262.88,1266.18,1255.55,1261.40
2020-08-07,1542.52,1569.26,1539.52,1569.18,1569.18,41048600,18373.60,1257.71,1279.51,1255.26,1279.45
2020-08-10,1573.75,1593.83,1573.75,1584.67,1584.67,43185700,18402.40,1281.16,1297.51,1281.16,1290.05
2020-08-11,1587.57,1603.60,1570.70,1575.10,1575.10,50876500,18402.40,1292.42,1305.47,1278.68,1282.26
2020-08-12,1577.90,1595.12,1574.25,1583.25,1583.25,37685600,18402.40,1284.54,1298.56,1281.57,1288.90
2020-08-13,1580.26,1590.09,1575.96,1579.79,1579.79,36488100,18402.40,1286.46,1294.47,1282.96,1286.08
2020-08-14,1575.78,1583.48,1567.88,1577.88,1577.88,31934000,18402.40,1282.82,1289.09,1276.39,1284.53
2020-08-17,1579.48,1586.52,1575.84,1585.47,1585.47,36712900,18402.40,1285.83,1291.56,1282.87,1290.71
2020-08-18,1585.54,1585.54,1566.51,1569.77,1569.77,38813100,18402.40,1290.76,1290.76,1275.27,1277.92
2020-08-19,1570.44,1585.16,1569.98,1572.07,1572.07,38844800,18402.40,1278.47,1290.45,1278.10,1279.80
2020-08-20,1567.77,1570.38,1554.46,1564.30,1564.30,36428500,18402.40,1276.30,1278.42,1265.46,1273.47
2020-08-21,1563.37,1563.37,1545.36,1552.48,1552.48,37054200,18402.40,1272.71,1272.71,1258.05,1263.85
2020-08-24,1559.96,1568.73,1554.10,1568.47,1568.47,37286900,18402.40,1269.94,1277.08,1265.17,1276.87
2020-08-25,1572.65,1574.24,1556.78,1571.21,1571.21,36193000,18402.40,1280.27,1281.56,1267.35,1279.10
2020-08-26,1570.72,1572.57,1559.73,1560.19,1560.19,37543600,18402.40,1278.70,1280.20,1269.75,1270.13
